cycle,mode,lli_pct,normal_sei_loss_ah,sei_on_cracks_loss_ah,total_sei_loss_ah,sei_loss_ah,total_plated_lithium_ah,dead_lithium_ah,reversible_plated_lithium_ah,plating_loss_ah,dead_lithium_loss_ah,negative_sei_thickness_m,negative_sei_on_cracks_thickness_m,negative_electrode_min_potential_v,temperature_max_k,ambient_temperature_k,temperature_rise_max_k,negative_lam_pct,positive_lam_pct,negative_porosity,positive_porosity,negative_active_material_fraction,positive_active_material_fraction
21,virtual,0.341857246972296,0.02253174421396065,0.05084872792001936,0.07338047213398001,0.07338047213398001,0.001854701929622218,0.00183399936869244,2.0702560929777934e-05,0.001854701929622218,0.00183399936869244,3.0082306349740846e-08,2.966061548820516e-08,-0.23101440099916906,325.51958652152956,296.15,29.369586521529584,0.006207224904642317,0.007315042049498288,0.2185300423932328,0.33499999999999996,0.7499534458132153,0.6649513549703711
22,virtual,0.35167686987664126,0.023160559430449954,0.05206543622710808,0.07522599565755804,0.07522599565755804,0.0019182946508088524,0.0018978650000728826,2.042965073596986e-05,0.0019182946508088524,0.0018978650000728826,3.0782384670580844e-08,3.0370110168573905e-08,-0.23213045551401518,325.35681712850766,296.15,29.20681712850768,0.006502043121287215,0.007640534134253585,0.21773759117151542,0.33499999999999996,0.7499512346765904,0.6649491904480074
23,virtual,0.3612974760327319,0.023776364031291283,0.05325626075760419,0.07703262478889547,0.07703262478889547,0.0019804996121226114,0.0019603376257455907,2.0161986377020737e-05,0.0019804996121226114,0.0019603376257455907,3.146798379081029e-08,3.1064496776488184e-08,-0.24768109567974184,325.225543806437,296.15,29.075543806436997,0.006796787083032996,0.007964469184940981,0.2169618435184195,0.33499999999999996,0.7499490240968774,0.6649470362799204
24,virtual,0.3707500119653844,0.024380010275855558,0.05442293882307342,0.07880294909892897,0.07880294909892897,0.0020427309648934884,0.0020228320682634197,1.9898896630068767e-05,0.0020427309648934884,0.0020228320682634197,3.214005231109666e-08,3.174478900457107e-08,-0.22984659106647146,325.05286161772216,296.15,28.90286161772218,0.007091455659960388,0.008286543456577533,0.21620161070683672,0.33499999999999996,0.7499468140825504,0.6649448944860139
25,virtual,0.3800396881897825,0.024972264918472074,0.055567029016959694,0.08053929393543177,0.08053929393543177,0.0021045938605850846,0.002084953566798103,1.9640293786981743e-05,0.0021045938605850846,0.002084953566798103,3.2799443659367365e-08,3.241189627171818e-08,-0.24502415130611513,324.89987060634843,296.15,28.749870606348452,0.00738604797830078,0.008606928350019416,0.21545592179068032,0.33499999999999996,0.7499446046401629,0.6649427639264726
26,virtual,0.3891618452141046,0.025552372738099377,0.056687140601515314,0.08223951333961468,0.08223951333961468,0.0021665294240926936,0.0021471287204031827,1.9400703689510888e-05,0.0021665294240926936,0.0021471287204031827,3.3445316503906684e-08,3.3065008875839434e-08,-0.23858167207101333,324.73530212195413,296.15,28.585302121954157,0.007679053740218933,0.008925482302004184,0.21472566839154655,0.33499999999999996,0.7499424070969485,0.6649406455426918
27,virtual,0.3981093053905198,0.0261214491307691,0.057785487716881016,0.08390693684765012,0.08390693684765012,0.002226842027758645,0.0022076853161671585,1.9156711591486464e-05,0.002226842027758645,0.0022076853161671585,3.4078912873832344e-08,3.3705417427815616e-08,-0.23335147016007973,324.19944950094066,296.15,28.049449500940682,0.007971983608385358,0.0092433417601967,0.21400952575056573,0.33499999999999996,0.7499402101229372,0.6649385317772949
28,virtual,0.4069159413128034,0.02668107429872899,0.058865171351268786,0.08554624564999777,0.08554624564999777,0.0022864470267899783,0.0022675300023329943,1.8917024456983986e-05,0.0022864470267899783,0.0022675300023329943,3.4701991752294134e-08,3.433493093920543e-08,-0.2365122064954749,324.065071579399,296.15,27.91507157939901,0.00826483501691655,0.009559518827728652,0.2133054401134804,0.33499999999999996,0.7499380137373732,0.6649364291997958
29,virtual,0.4156022942087674,0.02723174335719831,0.05992719056056581,0.08715893391776411,0.08715893391776411,0.002346345273453933,0.0023276643930248463,1.8680880429086492e-05,0.002346345273453933,0.0023276643930248463,3.53151042127247e-08,3.4954132369948944e-08,-0.23359172242346318,323.88312046566887,296.15,27.73312046566889,0.00855760683325002,0.00987401438791835,0.21261271487402036,0.33499999999999996,0.7499358179487507,0.6649343378043205
30,virtual,0.42418050215925973,0.02777395845992539,0.06097255248688357,0.08874651094680897,0.08874651094680897,0.0024069254192545376,0.0023884775532945074,1.844786596003024e-05,0.0024069254192545376,0.0023884775532945074,3.591880917030538e-08,3.556360938008295e-08,-0.23789894109934395,323.7026502297194,296.15,27.552650229719404,0.0088502975997784,0.010186685090445735,0.21193068244636348,0.33499999999999996,0.7499336227680018,0.6649322585441487
31,virtual,0.4326533186663539,0.028308136390782314,0.062002094959045725,0.09031023134982805,0.09031023134982805,0.002467967262622134,0.0024497489638797914,1.8218298742342463e-05,0.002467967262622134,0.0024497489638797914,3.6513570511680805e-08,3.6163850858035565e-08,-0.23983038520334457,323.52524793249523,296.15,27.375247932495256,0.009142906268792217,0.01049760058228344,0.2112588193840036,0.33499999999999996,0.7499314282029842,0.664930190956128
32,virtual,0.4410243879829352,0.02883465653163935,0.06301657973224087,0.09185123626388023,0.09185123626388023,0.002529353087948844,0.0025113612371100184,1.7991850838825797e-05,0.002529353087948844,0.0025113612371100184,3.709981049215942e-08,3.6755301307843504e-08,-0.23699093197900079,323.3455194373726,296.15,27.19551943737264,0.009435431521637838,0.010806828252711398,0.21059664479855555,0.33499999999999996,0.7499292342635878,0.6649281345921196
33,virtual,0.44928802355904907,0.02935388040604417,0.06401673070364171,0.09337061110968588,0.09337061110968588,0.0025903019582291195,0.0025725337267285143,1.776823150060518e-05,0.0025903019582291195,0.0025725337267285143,3.767793149170761e-08,3.733838313984723e-08,-0.2377419309055204,323.2017653773355,296.15,27.051765377335528,0.009727872088390654,0.011114463481334269,0.20994374005503522,0.33499999999999996,0.7499270409593372,0.6649260888178493
34,virtual,0.45745859689287727,0.029866142355614342,0.06500321640315436,0.0948693587587687,0.0948693587587687,0.0026515284274764898,0.0026339810634085164,1.7547364067973387e-05,0.0026515284274764898,0.0026339810634085164,3.8248305635509035e-08,3.7913486458884254e-08,-0.23869001972161955,323.02087846223134,296.15,26.87087846223136,0.010020227127384373,0.011420456112986699,0.20929963511912275,0.33499999999999996,0.7499248482965447,0.6649240539668488
35,virtual,0.4655656789755085,0.030371812731340847,0.06597677204093912,0.09634858477227996,0.09634858477227996,0.0027148335778061955,0.002697504276627852,1.7329301178343505e-05,0.0027148335778061955,0.002697504276627852,3.881134513953786e-08,3.848104025055334e-08,-0.23964647389472832,322.7681440436942,296.15,26.6181440436942,0.010312494980610154,0.011724450010987653,0.20866375309274268,0.33499999999999996,0.7499226562876455,0.6649220324074271
36,virtual,0.4735675264521291,0.030871098232091373,0.06693781544973507,0.09780891368182644,0.09780891368182644,0.0027769399845176354,0.002759826241551025,1.7113742966610567e-05,0.0027769399845176354,0.002759826241551025,3.936728004162254e-08,3.9041288379683105e-08,-0.24047106482590566,322.6555961750237,296.15,26.505596175023697,0.010604674261557534,0.012027041231945645,0.20803601701829055,0.33499999999999996,0.7499204649430384,0.6649200201758078
37,virtual,0.48150756988172816,0.031364337406826315,0.06788701628337644,0.09925135369020276,0.09925135369020276,0.0028406971571175795,0.0028237965595155627,1.690059760201673e-05,0.0028406971571175795,0.0028237965595155627,3.9916487162702004e-08,3.959462157602293e-08,-0.24718938671314847,322.41388368195527,296.15,26.263883681955292,0.010896763601749626,0.012327732390119195,0.20741583084065884,0.33499999999999996,0.749918274272987,0.6649180205796059
38,virtual,0.4893604197489765,0.03185173126036369,0.0688247776876162,0.10067650894797989,0.10067650894797989,0.0029040361032649656,0.0028873463662430574,1.66897370219082e-05,0.0029040361032649656,0.0028873463662430574,4.045919020842693e-08,4.014127512143334e-08,-0.24215788373141556,322.26738217921434,296.15,26.11738217921436,0.01118876159192439,0.01262688850691518,0.20680305627092657,0.33499999999999996,0.7499160842880607,0.6649160311914292
