cycle,mode,soc_bin_id,soc_start_pct,soc_end_pct,actual_soc_start_pct,actual_soc_end_pct,soc_coverage_pct,soc_definition,soc_reference_capacity_ah,capacity_reference_node,soc_anchor_pct,soc_anchor_source,configured_charge_current_a,configured_nominal_charge_rate_c,effective_charge_rate_c,nominal_capacity_ah,soh_pct,q_ref_ah,q_ref_node,lli_pct,negative_lam_pct,positive_lam_pct,external_charge_ah,negative_particle_lithium_mol_start,negative_particle_lithium_mol_end,intercalated_charge_increment_ah,total_plating_inventory_start_ah,total_plating_inventory_end_ah,reversible_plating_inventory_start_ah,reversible_plating_inventory_end_ah,reversible_plating_increment_ah,reversible_plating_depletion_ah,dead_lithium_inventory_start_ah,dead_lithium_inventory_end_ah,dead_lithium_increment_ah,sei_inventory_start_ah,sei_inventory_end_ah,sei_increment_ah,useful_charge_efficiency_pct,reversible_retention_pct,charge_balance_error_ah,charge_balance_error_pct,charge_balance_abs_error_pct,charge_balance_status,time_start_s,time_end_s,duration_s,cc_charge_ah,cv_charge_ah,cv_charge_fraction_pct,mean_current_a,mean_voltage_v,maximum_voltage_v,temperature_start_k,temperature_end_k,temperature_mean_k,temperature_max_k,temperature_rise_k,negative_surface_stoichiometry,negative_average_stoichiometry,negative_particle_radial_stoichiometry_gradient,minimum_electrolyte_concentration_mol_m3,negative_reaction_overpotential_v,plating_reaction_overpotential_v,negative_intercalation_current_density_mean_a_m2,negative_intercalation_current_density_max_a_m2,negative_plating_current_density_mean_a_m2,negative_plating_current_density_extreme_a_m2,negative_sei_current_density_mean_a_m2,negative_sei_current_density_max_a_m2,electrolyte_ohmic_loss_mean_v,electrolyte_ohmic_loss_max_v,negative_particle_concentration_overpotential_mean_v,negative_particle_concentration_overpotential_max_v,irreversible_heating_energy_wh,ohmic_heating_energy_wh,reversible_heating_energy_wh,total_heating_energy_wh,soc_crossing_count,soc_crossing_selection_rule,charge_trace_path,trace_start_row,trace_end_row,trace_start_time_s,trace_end_time_s,primary_status,status_flags,is_valid_for_efficiency_analysis,is_valid_for_mechanism_analysis,output_schema_version,charge_efficiency_algorithm_version
1,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,INITIAL_SOC_CONFIGURATION,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,1.2924955627374852,0.04274926258206297,0.0790790540827406,0.9736922218870097,,,,,0.31872929261924365,0.0,,,8.577417302023157e-05,,,0.0005711636042082357,75.3342796647398,99.99427091021688,-0.0005828895459965011,-0.0450979920396748,0.0450979920396748,SOC_UPPER_BOUND_NOT_REACHED,0.0,400.3544229905359,400.3544229905359,0.11046920719790361,1.1820263555395816,91.45303006194221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-001.csv,,,0.0,7621.8632782397635,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
1,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,INITIAL_SOC_CONFIGURATION,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.8502953736689138,0.0790790540827406,0.11540884558341824,0.9736922218870099,,,,,-0.12351361116105358,0.12351361116105358,,,8.644002058586834e-05,,,0.00034111038124933846,114.51223328261268,99.98626795504559,-0.00031078745887769266,-0.03655052920453809,0.03655052920453809,SOC_UPPER_BOUND_NOT_REACHED,400.3544229905359,727.9191468869257,327.56472389638975,0.0,0.8502953736689138,100.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-001.csv,,,0.0,7621.8632782397635,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
1,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,INITIAL_SOC_CONFIGURATION,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.7953465250140298,0.11540884558341824,0.15173863708409585,0.9736922218870091,,,,,-0.17850182160429034,0.17850182160429034,,,9.025701053205006e-05,,,0.0007309973330066333,122.42364695939715,99.98037022525394,-0.000665129612227644,-0.0836276505031453,0.0836276505031453,SOC_UPPER_BOUND_NOT_REACHED,727.9191468869257,3601.5680478129525,2873.6489009260267,0.21741799381897728,0.5779285311950525,72.66374002009475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-001.csv,,,0.0,7621.8632782397635,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
1,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,INITIAL_SOC_CONFIGURATION,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-001.csv,,,0.0,7621.8632782397635,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
2,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,1.0637554517674896,0.04298102188937859,0.07931081339005622,0.9736922218870094,,,,,0.09001887244798427,0.0,,,3.8208344133233e-05,,,3.930079145519081e-05,91.53346478922057,99.9958301099729,-3.3151703092482165e-05,-0.0031164778556386,0.0031164778556386,SOC_UPPER_BOUND_NOT_REACHED,31217.970180584616,31530.64069481317,312.670514228553,0.11489898908038403,0.9488564626871057,89.19874028476443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-002.csv,,,31217.970180584616,38766.2535468327,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
2,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.9582188970592174,0.07931081339005622,0.11564060489073384,0.9736922218870094,,,,,-0.015559038216161086,0.015559038216161086,,,2.3888070151107863e-05,,,7.913983178165374e-05,101.61480063431016,99.9910549261101,-1.7314513563682077e-05,-0.0018069476209267505,0.0018069476209267505,SOC_UPPER_BOUND_NOT_REACHED,31530.64069481317,31824.417612653724,293.7769178405547,0.0,0.9582188970592174,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-002.csv,,,31217.970180584616,38766.2535468327,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
2,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.9159841610398953,0.11564060489073384,0.15197039639141147,0.9736922218870094,,,,,-0.057819403625206996,0.057819403625206996,,,4.807281726674714e-05,,,0.00029848058018583194,106.30011558077592,99.98784446469396,-0.00023521061935960486,-0.0256784592314976,0.0256784592314976,SOC_UPPER_BOUND_NOT_REACHED,31824.417612653724,34761.150943114604,2936.733330460879,0.22429387067554848,0.6916902903643468,75.51334616737117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-002.csv,,,31217.970180584616,38766.2535468327,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
2,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-002.csv,,,31217.970180584616,38766.2535468327,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
3,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,1.2548584873052107,0.042958747880981765,0.07928853938165939,0.9736922218870094,,,,,0.28110344157040046,0.0,,,6.826146937171295e-05,,,3.896210930555595e-05,77.59378700764886,99.99499355119035,-4.4399730876554244e-05,-0.0035382261287407782,0.0035382261287407782,SOC_UPPER_BOUND_NOT_REACHED,62362.36114255387,62746.95428246418,384.5931399103169,0.11263295372304545,1.1422255335821652,91.02425055394708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-003.csv,,,62362.36114255387,69971.51540008924,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
3,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.8691987556546794,0.07928853938165939,0.11561833088233701,0.9736922218870094,,,,,-0.10458847794220619,0.10458847794220619,,,6.630037274894937e-05,,,6.102443777211003e-05,112.02181498219308,99.98906904672171,-3.231310064488735e-05,-0.003717573274774095,0.003717573274774095,SOC_UPPER_BOUND_NOT_REACHED,62746.95428246418,63071.247377093816,324.2930946296323,0.0,0.8691987556546794,100.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-003.csv,,,62362.36114255387,69971.51540008924,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
3,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.8139131281092097,0.11561833088233701,0.15194812238301464,0.9736922218870094,,,,,-0.15990801266504806,0.15990801266504806,,,7.322487642968901e-05,,,0.00021160147318899977,119.6309763609515,99.98416060844875,-0.0001559074623703749,-0.019155295201167398,0.019155295201167398,SOC_UPPER_BOUND_NOT_REACHED,63071.247377093816,65963.95696223648,2892.709585142666,0.22457009468699418,0.5893430334222155,72.4085916627626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-003.csv,,,62362.36114255387,69971.51540008924,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
3,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-003.csv,,,62362.36114255387,69971.51540008924,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
4,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,1.2583237600712933,0.04293453642638963,0.07926432792706725,0.9736922218870094,,,,,0.28459249395423786,0.0,,,6.622236030686323e-05,,,3.327264470225685e-05,77.3801030214865,99.99689712367478,-6.045077496330542e-05,-0.004804071645271996,0.004804071645271996,SOC_UPPER_BOUND_NOT_REACHED,93567.6237135646,93956.38300313413,388.75928956954317,0.11090675484208538,1.1474170052292079,91.18615110344878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93567.6237135646,101182.37247046645,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
4,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.8671134154964483,0.07926432792706725,0.11559411942774488,0.9736922218870094,,,,,-0.10671300070738912,0.10671300070738912,,,6.356042378885107e-05,,,5.174831522351039e-05,112.29121871324544,99.98452401791626,1.8885577815597188e-05,0.002177982427452657,0.002177982427452657,SOC_UPPER_BOUND_NOT_REACHED,93956.38300313413,94282.60835742818,326.22535429404206,0.0,0.8671134154964483,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93567.6237135646,101182.37247046645,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
4,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.8124804676168588,0.11559411942774488,0.15192391092842253,0.9736922218870102,,,,,-0.16133538588891277,0.16133538588891277,,,6.93630791571895e-05,,,0.0001794370690204822,119.84192367639464,99.9847834349638,-0.00012516852941635292,-0.015405727818109052,0.015405727818109052,SOC_UPPER_BOUND_NOT_REACHED,94282.60835742818,97172.7457133031,2890.1373558749156,0.22465151975353018,0.5878289478633286,72.34991748017393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93567.6237135646,101182.37247046645,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
4,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93567.6237135646,101182.37247046645,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
5,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,1.2635261780286482,0.04291169091891565,0.07924148241959328,0.9736922218870097,,,,,0.2897834536712082,0.0,,,6.506673466953323e-05,,,2.98951827719246e-05,77.0614996996867,99.99600305309788,-4.4459447011258035e-05,-0.003518680323713087,0.003518680323713087,SOC_UPPER_BOUND_NOT_REACHED,124778.48128913164,125172.12777590471,393.64648677307446,0.10945987847793075,1.1540662995507174,91.3369520646806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124778.48128913164,132398.54602340856,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
5,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.8640510419832031,0.07924148241959328,0.1155712739202709,0.9736922218870094,,,,,-0.10974628450838367,0.10974628450838367,,,6.164477332610413e-05,,,4.601511203744871e-05,112.68920174578503,99.98783583382573,-2.5552807862982974e-06,-0.00029573262019721877,0.00029573262019721877,SOC_UPPER_BOUND_NOT_REACHED,125172.12777590471,125500.41798786166,328.29021195693485,0.0,0.8640510419832031,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124778.48128913164,132398.54602340856,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
5,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.8102575476656901,0.1155712739202709,0.1519010654209485,0.9736922218870088,,,,,-0.16354677726392247,0.16354677726392247,,,6.629544341899365e-05,,,0.0001590342863896834,120.1707067946686,99.98616451732823,-0.00011322668720470386,-0.013974160133516073,0.013974160133516073,SOC_UPPER_BOUND_NOT_REACHED,125500.41798786166,128387.31173594683,2886.8937480851764,0.22473127565079845,0.5855262720148917,72.26421693963388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124778.48128913164,132398.54602340856,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
5,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124778.48128913164,132398.54602340856,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
6,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,1.2681552717144446,0.042889889527528355,0.07921968102820598,0.9736922218870094,,,,,0.2944046056503636,0.0,,,6.399808953685775e-05,,,2.754239284406823e-05,76.78020535850119,99.99539140211176,-3.3096305309232577e-05,-0.0026097991348085488,0.0026097991348085488,SOC_UPPER_BOUND_NOT_REACHED,155994.65510162042,156392.79461410872,398.13951248830654,0.10819292028214196,1.1599623514323028,91.46848002801158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-006.csv,,,155994.65510162042,163619.44347703058,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
6,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.8612996648551109,0.07921968102820598,0.1155494725288836,0.9736922218870094,,,,,-0.11249793276038078,0.11249793276038078,,,5.993536714146426e-05,,,4.1981320286436224e-05,113.04918155875579,99.9877654975635,3.4590410543655636e-06,0.0004016071520180434,0.0004016071520180434,SOC_UPPER_BOUND_NOT_REACHED,156392.79461410872,156723.02179545027,330.2271813415389,0.0,0.8612996648551109,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-006.csv,,,155994.65510162042,163619.44347703058,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
6,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.8083333277488419,0.1155494725288836,0.15187926402956123,0.9736922218870094,,,,,-0.16546406441014327,0.16546406441014327,,,6.361329044943199e-05,,,0.0001445314700194572,120.45677055017411,99.98698924461415,-0.00010297448849316826,-0.012739112066546335,0.012739112066546335,SOC_UPPER_BOUND_NOT_REACHED,156723.02179545027,159606.98290936812,2883.961113917848,0.22480301873880607,0.5835303090100359,72.1893170772918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-006.csv,,,155994.65510162042,163619.44347703058,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
6,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-006.csv,,,155994.65510162042,163619.44347703058,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
7,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,1.2722783624035396,0.0428689287024538,0.07919872020313141,0.9736922218870092,,,,,0.2985316440832565,0.0,,,6.306411386543492e-05,,,2.5775371248619103e-05,76.53138264864829,99.99571662657446,-3.434305184013553e-05,-0.0026993347411218994,0.0026993347411218994,SOC_UPPER_BOUND_NOT_REACHED,187215.5530253123,187617.91700847805,402.36398316573985,0.10705490124160856,1.165223461161931,91.5855755780233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-007.csv,,,187215.5530253123,194844.89211933175,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
7,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.8588099683584298,0.07919872020313141,0.11552851170380905,0.9736922218870099,,,,,-0.1149937226685202,0.1149937226685202,,,5.8390279377161774e-05,,,3.892832777545839e-05,113.37691197834737,99.98702051163272,1.4150532787637893e-05,0.0016476907941212994,0.0016476907941212994,SOC_UPPER_BOUND_NOT_REACHED,187617.91700847805,187949.95013542508,332.03312694702237,0.0,0.8588099683584298,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-007.csv,,,187215.5530253123,194844.89211933175,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
7,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868461109435048,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.988624058596707,4.85,100.0,4.868461109435048,0,,,,0.8067015934655853,0.11552851170380905,0.15185830320448668,0.9736922218870094,,,,,-0.16713885482272164,0.16713885482272164,,,6.123836045696628e-05,,,0.0001334900314251871,120.7004212925914,99.98162562185347,-4.6501990584646435e-05,-0.005764459988838519,0.005764459988838519,SOC_UPPER_BOUND_NOT_REACHED,187949.95013542508,190831.3731696985,2881.4230342734127,0.22486412200034592,0.5818374714652395,72.12548929842434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-007.csv,,,187215.5530253123,194844.89211933175,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED;NON_MONOTONIC_SOC,False,False,3,charge-efficiency-v1
