cycle,mode,lli_pct,normal_sei_loss_ah,sei_on_cracks_loss_ah,total_sei_loss_ah,sei_loss_ah,total_plated_lithium_ah,dead_lithium_ah,reversible_plated_lithium_ah,plating_loss_ah,dead_lithium_loss_ah,negative_sei_thickness_m,negative_sei_on_cracks_thickness_m,negative_electrode_min_potential_v,temperature_max_k,ambient_temperature_k,temperature_rise_max_k,negative_lam_pct,positive_lam_pct,negative_porosity,positive_porosity,negative_active_material_fraction,positive_active_material_fraction
50,virtual,0.2677005539607933,0.009193292745134004,0.024670506330533064,0.03386379907566707,0.03386379907566707,0.0064116365566943235,0.006386124779195873,2.55117774984508e-05,0.0064116365566943235,0.006386124779195873,1.52403324621108e-08,1.4392294134668399e-08,-0.22018133167577872,328.1721386772631,296.15,32.022138677263115,0.04680757413785841,0.057871315321676775,0.23515434574208577,0.33499999999999996,0.7496489431939661,0.664615155753111
51,virtual,0.2717003514153191,0.00931515480122966,0.024916714814273013,0.034231869615502675,0.034231869615502675,0.006504769994351983,0.006479307797830944,2.5462196521039426e-05,0.006504769994351983,0.006479307797830944,1.537618645069602e-08,1.4535912817335025e-08,-0.21051337878898932,328.1480232910211,296.15,31.998023291021127,0.047742956976193796,0.0590037948647506,0.2349916252441886,0.33499999999999996,0.7496419278226787,0.6646076247641496
52,virtual,0.2756772088675348,0.009435971437561079,0.025160561028690975,0.03459653246625205,0.03459653246625205,0.006597324775706066,0.006571911900874205,2.5412874831861297e-05,0.006597324775706066,0.006571911900874205,1.551087874349443e-08,1.4678153190021745e-08,-0.21068431673680893,328.1246302681106,296.15,31.974630268110616,0.04867834877130406,0.06013547270309516,0.23483039478860523,0.33499999999999996,0.7496349123842153,0.6646000991065246
53,virtual,0.2796384451532248,0.009555767537288611,0.025402108791475694,0.034957876328764306,0.034957876328764306,0.006689806517541205,0.0066644423633527025,2.5364154188502186e-05,0.006689806517541205,0.0066644423633527025,1.5644437019502207e-08,1.4819052485384885e-08,-0.23279556300307283,328.0890532994129,296.15,31.939053299412933,0.04961374945439445,0.06126640275587647,0.23467058717021283,0.33499999999999996,0.7496278968790921,0.6645925784216736
54,virtual,0.28357321076313724,0.009674573495831161,0.02564143213052573,0.035316005626356894,0.035316005626356894,0.006781399587149846,0.006756083732137533,2.53158550123124e-05,0.006781399587149846,0.006756083732137533,1.5776895097661062e-08,1.4958653892260924e-08,-0.2112100980503563,328.0763954673515,296.15,31.92639546735154,0.05054915911799185,0.06239647313012142,0.23451220501472844,0.33499999999999996,0.7496208813066152,0.6645850634536848
55,virtual,0.2874854676789056,0.009792411533161672,0.02587858776029462,0.035670999293456296,0.035670999293456296,0.00687236597749815,0.006847097999940517,2.5267977557633624e-05,0.00687236597749815,0.006847097999940517,1.5908277693238186e-08,1.5096990499247128e-08,-0.21125485347234693,328.05227796949123,296.15,31.90227796949125,0.051484577632948,0.06352577002955684,0.23435519940588306,0.33499999999999996,0.749613865667753,0.6645775536293036
56,virtual,0.291371666061508,0.00990930682801832,0.026113637592214762,0.036022944420233086,0.036022944420233086,0.006962422189771874,0.006937201815561002,2.5220374210871768e-05,0.006962422189771874,0.006937201815561002,1.6038612817589213e-08,1.523409842658735e-08,-0.21149053378600355,328.03732467964835,296.15,31.887324679648373,0.05242000480144782,0.06465428646944815,0.23419954954591543,0.33499999999999996,0.7496068499639893,0.6645700489949784
57,virtual,0.29462438008107483,0.010025791406691579,0.0263476606550586,0.036373452061750175,0.036373452061750175,0.0070067592791323,0.0069815867139011245,2.517256523117562e-05,0.0070067592791323,0.0069815867139011245,1.6168492964882598e-08,1.5370607146603857e-08,-0.211909448294002,330.66592600975497,296.15,34.51592600975499,0.053355444118793116,0.06578094312502003,0.23404716291123304,0.33499999999999996,0.7495998341691091,0.6645625567282188
58,virtual,0.298471777437868,0.010140861437188235,0.026578650213533932,0.03671951165072217,0.03671951165072217,0.007095903906877781,0.0070707784596072566,2.512544727052441e-05,0.007095903906877781,0.0070707784596072566,1.62968001321569e-08,1.550534599972678e-08,-0.2117568861631706,327.9899625646015,296.15,31.839962564601535,0.05429088283653982,0.06690791350368386,0.23389408145926185,0.33499999999999996,0.749592818378726,0.6645550623752007
59,virtual,0.3022957027662301,0.010255054818029609,0.02680769671836645,0.03706275153639606,0.03706275153639606,0.0071842271677820735,0.007159148248684412,2.5078919097661252e-05,0.0071842271677820735,0.007159148248684412,1.6424133350903024e-08,1.563895112159627e-08,-0.22043422991112777,327.97548477632495,296.15,31.82548477632497,0.05522633011079847,0.06803496664980457,0.23374225280463942,0.33499999999999996,0.7495858025241691,0.664547567471779
