time_s,current_a
1069.0,-0.6698307954991091
1070.0,-0.5994284193707666
1071.0,-0.47726847177363285
1072.0,-0.29287203403005496
1073.0,-0.16274525965713565
1074.0,-0.06874972050255525
1075.0,-0.005953844429756168
1076.0,0.013099630351138735
1077.0,0.0212391818225967
1078.0,0.023394635778961195
1079.0,0.021252810967663453
1080.0,0.0212921117667583
1081.0,0.025998044236239193
1082.0,0.034154427991266986
1083.0,0.04661838312011362
1084.0,0.06176508814219254
1085.0,0.07710318193243233
1086.0,0.0985054688035867
1087.0,0.12495487429097159
1088.0,0.1585605827814296
1089.0,0.21128830204568738
1090.0,0.2956591269698798
1091.0,0.4387251573876992
1092.0,0.5934970924622154
1093.0,0.6925768219124667
1094.0,0.681893424241469
1095.0,0.6327473240090595
1096.0,0.5895161131545743
1097.0,0.6541445806173117
1098.0,0.9868719175651315
1099.0,1.5132203806418056
1100.0,2.0503643769786106
1101.0,2.441817863122435
1102.0,2.580227458999602
1103.0,2.48243415261829
1104.0,2.269614192608667
1105.0,2.058588175460126
1106.0,1.9516619136908344
1107.0,1.8804958039779107
1108.0,1.7441004828811693
1109.0,1.486983629574646
1110.0,1.255281066940733
1111.0,1.1326293679505965
1112.0,1.0631114210898749
1113.0,1.1059565348661882
1114.0,1.2280876300591477
1115.0,1.3416054812510245
1116.0,1.427006111871453
1117.0,1.49394256923375
1118.0,1.5799591420606858
1119.0,1.6433137845295176
1120.0,1.6802511389348986
1121.0,1.6834148363754058
1122.0,1.664421224778348
1123.0,1.6549981162614442
1124.0,1.6719939745803767
1125.0,1.7490099756300852
1126.0,1.888990931049522
1127.0,2.012289629162983
1128.0,2.0999345989903833
1129.0,2.0487633277019173
1130.0,1.7872868787924452
1131.0,1.175825650237027
1132.0,0.3211777922232774
1133.0,-0.6067355438099556
1134.0,-1.263336528350524
1135.0,-1.323091589724836
1136.0,-1.32301083212122
1137.0,-1.3102763757976037
1138.0,-1.1579737643812917
1139.0,-0.7202793723917331
1140.0,-0.37929703042939084
1141.0,-0.12866515761486108
1142.0,0.020213619737343688
1143.0,0.041623406662713636
1144.0,0.01954945244705365
1145.0,0.025266080521951555
1146.0,0.024671662233860896
1147.0,0.0241567759740001
1148.0,0.025726073008463867
1149.0,0.024991542327890644
1150.0,0.024696525035984608
1151.0,0.02459496324869324
1152.0,0.024000481894388415
1153.0,0.023572107200202228
1154.0,0.023590379673858908
1155.0,0.02199064698045888
1156.0,0.02415585915108297
1157.0,0.021279713685646018
1158.0,0.021548047356826968
1159.0,0.02281668719348234
1160.0,0.02319779579151697
1161.0,0.02214589957538485
1162.0,0.022346344970576592
1163.0,0.028841065519921983
1164.0,0.09566208046668102
1165.0,0.2951615251434164
1166.0,0.6208221775642174
1167.0,1.0114116314042283
1168.0,1.422841258595485
1169.0,1.7923712667566374
1170.0,2.0482391049377076
1171.0,2.1639748755171606
1172.0,2.1885051762551377
1173.0,2.156649721347661
1174.0,2.060184539067196
1175.0,1.9107965562593192
1176.0,1.7511164878544767
1177.0,1.517339814370958
1178.0,1.2524134021633588
1179.0,1.01878352156138
1180.0,0.8171903104518836
1181.0,0.6965282576731628
1182.0,0.6142587968541764
1183.0,0.5017243365818068
1184.0,0.41084611999347764
1185.0,0.3321523548082071
1186.0,0.1881191916150186
1187.0,0.0010138139319696342
1188.0,-0.21243427065856618
1189.0,-0.4290004837184917
1190.0,-0.5276234798320788
1191.0,-0.4942176722773074
1192.0,-0.31192712740986867
1193.0,-0.1133178134139731
1194.0,-0.003771722882678807
1195.0,0.01769714052985253
1196.0,0.021539573840517613
1197.0,0.02078315514399153
1198.0,0.021752222253344923
1199.0,0.022189619470624065
1200.0,0.021977542700868047
1201.0,0.023472364284031114
1202.0,0.022402381431016645
1203.0,0.019820338677371995
1204.0,0.020769585234768746
1205.0,0.02048654600034889
1206.0,0.02029835480381373
1207.0,0.02104753791443808
1208.0,0.022172325882255896
1209.0,0.023601725566349856
1210.0,0.023758826621247446
1211.0,0.022254105811638142
1212.0,0.02444388152899503
1213.0,0.023792385700202263
1214.0,0.04464672105623869
1215.0,0.16269821577931817
1216.0,0.37948999399873634
1217.0,0.73685116506171
1218.0,1.199841047293028
1219.0,1.6768491114070547
1220.0,1.9224128094601636
1221.0,2.1359137741629963
1222.0,2.3166309564817382
1223.0,2.260653116192418
1224.0,2.15747487883996
1225.0,2.032344225928412
1226.0,1.6696483247831
1227.0,1.2457628810254584
1228.0,0.924463396742698
1229.0,0.6885044118866733
1230.0,0.3544429428267393
1231.0,0.07533318913195508
1232.0,0.020945331350962184
1233.0,0.08735315674945
1234.0,0.2861883649372431
1235.0,0.739548408185588
1236.0,1.2712247616399879
1237.0,1.705336209800987
1238.0,2.0232872118933756
1239.0,2.2694742141168005
1240.0,2.303693037063341
1241.0,2.1265427374068553
1242.0,1.7327964878478805
1243.0,1.1269492138493493
1244.0,0.44736509672624664
1245.0,0.06655531033278736
1246.0,-0.09050557918985744
1247.0,0.07187419221714261
1248.0,0.6285549713517402
1249.0,1.4155704533521867
1250.0,2.047065006423945
1251.0,2.4671778676337013
1252.0,2.5450391909971533
1253.0,2.3786346502066693
1254.0,2.1263182803143668
1255.0,1.775899326777499
1256.0,1.4993622529212582
1257.0,1.3768702121593888
1258.0,1.3138842657721679
1259.0,1.2777287443141694
1260.0,1.3091215908330018
1261.0,1.3615991943469996
1262.0,1.4410092504326717
1263.0,1.5278694490806395
1264.0,1.5640798896884505
1265.0,1.5066647291408046
1266.0,1.4021508333924015
1267.0,1.3234082926133934
1268.0,1.3495280106867678
1269.0,1.4430397350831172
1270.0,1.5127586483537276
1271.0,1.5824358137961472
1272.0,1.6543472291908652
1273.0,1.7197001566316623
1274.0,1.917875837825508
1275.0,2.1667996990742493
1276.0,2.2918215827126467
1277.0,2.2488093136986262
1278.0,2.098810427491835
1279.0,1.8657589263441072
1280.0,1.5609279359454715
1281.0,1.291437030105581
1282.0,1.0853832661423872
1283.0,0.9496572309486715
1284.0,0.9199314638565635
1285.0,0.9757874366975521
1286.0,0.9371684564831362
1287.0,0.8617109578775745
1288.0,0.8692845767708286
1289.0,0.9608190446853266
1290.0,1.1329757916374037
1291.0,1.3346456023631246
1292.0,1.451591104078118
1293.0,1.3698046040854435
1294.0,1.0803207044088095
1295.0,0.7775678758891215
1296.0,0.6846952601729644
1297.0,0.7861297375379314
1298.0,0.9961817918263687
1299.0,1.2701836209938204
1300.0,1.5318634181658772
1301.0,1.573986691999552
1302.0,1.4384517739483582
1303.0,1.1845968222677783
1304.0,0.7929822507924116
1305.0,0.08428173066767057
1306.0,-0.7797307228586162
1307.0,-1.2982995346796995
1308.0,-1.3236029669785103
1309.0,-1.3233453290688717
1310.0,-1.3235667395868056
1311.0,-1.3226160748324798
1312.0,-1.2491528686149573
1313.0,-0.9380799889863207
1314.0,-0.5647380724652737
1315.0,-0.2561390357279512
1316.0,-0.0526939420550355
1317.0,0.017034785798311334
1318.0,0.017947286850641876
1319.0,0.024702886781381
1320.0,0.025059497063933896
1321.0,0.022993536361632375
1322.0,0.02481790832672866
1323.0,0.025394263216310047
1324.0,0.022617013715512363
1325.0,0.021132369610434586
1326.0,0.020210317512419123
1327.0,0.02184348827754635
1328.0,0.023329691815862554
1329.0,0.024035093498957764
1330.0,0.024458196087258938
1331.0,0.02203990714618818
1332.0,0.021899222045879733
1333.0,0.02478072159322443
1334.0,0.023067161037075453
1335.0,0.021757911903624826
1336.0,0.022677258340610944
1337.0,0.022144032587068017
1338.0,0.022212528111368757
1339.0,0.021376995382737945
1340.0,0.020499733020451473
1341.0,0.0199553782373881
1342.0,0.019991903712141313
1343.0,0.02050248121433747
1344.0,0.02211111556988155
1345.0,0.019166769411851234
1346.0,0.020097590030426864
1347.0,0.019905263655550336
1348.0,0.021306333668576177
1349.0,0.0224066489035777
1350.0,0.02550458808778749
1351.0,0.06274429279261515
1352.0,0.25501539112727234
1353.0,0.5763157713007354
1354.0,1.1158562140443922
1355.0,1.7475297080676595
1356.0,2.4387021461342266
1357.0,2.889923348130645
1358.0,3.1752952348801546
1359.0,3.1453120500944944
1360.0,2.7356791757403633
1361.0,2.1523137597736093
1362.0,1.6320773994945352
1363.0,1.2607194859437458
1364.0,1.1153376447683365
1365.0,1.223328393668344
1366.0,1.4831376485947183
1367.0,1.7711834296352695
1368.0,1.6602808869959653
1369.0,1.1627381659975564
1370.0,0.6392202462169252
1371.0,-0.04235418896702872
1372.0,-0.6312845599250463
1373.0,-0.5954800408923222
1374.0,-0.06580322484729721
1375.0,0.5062682875835082
1376.0,1.3266457280683903
1377.0,2.077876859687606
1378.0,2.720921543540378
1379.0,3.3411078120544944
1380.0,4.085292849813768
1381.0,4.606630853020411
1382.0,4.792346388073245
1383.0,4.718447203020636
1384.0,4.498264033350113
1385.0,4.185951655675789
1386.0,3.972200010325631
1387.0,3.9621957540479027
1388.0,3.8361301475369833
1389.0,3.6167569771192043
1390.0,3.1343829972423505
1391.0,2.3486704889179553
1392.0,1.5818390146218957
1393.0,0.8760528135473072
1394.0,0.4432167924709779
1395.0,0.10962834451387707
1396.0,0.22787833760557635
1397.0,0.19645258045895203
1398.0,0.37769047977548637
1399.0,0.5437034836968038
1400.0,0.8644290166255209
1401.0,1.2618258459550524
1402.0,1.732719137696471
1403.0,1.9864982821132275
1404.0,2.1201342534129632
1405.0,2.2512154129749153
1406.0,2.179464374343807
1407.0,2.1311846766905727
1408.0,2.318868236728653
1409.0,2.570415045521156
1410.0,2.7787524735075477
1411.0,2.9397411664858373
1412.0,2.80485516724174
1413.0,2.4166067650610676
1414.0,1.7889309943517437
1415.0,1.189134862885712
1416.0,0.7252815766468267
1417.0,0.7982901534342379
1418.0,0.9626993692849042
1419.0,1.343382582339976
1420.0,1.5770136279256586
1421.0,1.9302568762818957
1422.0,1.8488841873630866
1423.0,1.8558331115810875
1424.0,1.666750766745345
1425.0,1.5067693520008207
1426.0,1.1698736067855577
1427.0,1.090211736726409
1428.0,0.9450237329947145
1429.0,0.9892638577523457
1430.0,1.0460831322606596
1431.0,1.0409940311549837
1432.0,0.8560909102922283
1433.0,0.5255287582632858
1434.0,0.14263668073006336
1435.0,-0.42345318305159746
1436.0,-0.6094373550811729
1437.0,-0.7459324545934419
1438.0,-0.5464596070318255
1439.0,-0.2023558014541891
1440.0,0.42825755013735106
1441.0,0.6671520266229063
1442.0,0.9690620687489645
1443.0,0.9069562906348585
1444.0,0.713144518043995
1445.0,0.2616238039104794
1446.0,0.05759219392603305
1447.0,-0.2078092604283071
1448.0,-0.1491182773240829
1449.0,0.009218286880756446
1450.0,0.0805542397173643
1451.0,0.20697037159731363
1452.0,0.3162320517176798
1453.0,0.3676040966272253
1454.0,0.5318969742861034
1455.0,0.871474395704875
1456.0,1.301440412205269
1457.0,1.7183417598170228
1458.0,2.076724505272512
1459.0,2.358574649280155
1460.0,2.603271351169654
1461.0,2.6219921435432476
1462.0,2.447057621086559
1463.0,2.290920253008341
1464.0,1.844254611305271
1465.0,1.1114874331871594
1466.0,0.31105638902968336
1467.0,-0.4255221282331185
1468.0,-1.2811002084928127
1469.0,-1.3227021209952865
1470.0,-1.3234204152012696
1471.0,-1.323230901603822
1472.0,-1.1992492996362976
1473.0,-0.8069857972135417
1474.0,-0.37387089091247055
1475.0,-0.04404046717069327
1476.0,-0.09665714328626482
1477.0,-0.04606867033625216
1478.0,0.08081060207481462
1479.0,0.19800955114071903
1480.0,0.12870790986122022
1481.0,-0.009349321696325873
1482.0,-0.28218236782093736
1483.0,-0.6400225195394507
1484.0,-1.1658240045568975
1485.0,-1.3232179165214855
1486.0,-1.3232354150764698
1487.0,-1.3234981148370795
1488.0,-1.3229001919278032
1489.0,-1.3236963373549349
1490.0,-1.3235703754116803
1491.0,-1.3235758443787302
1492.0,-1.3232859068876464
1493.0,-1.323526050850688
1494.0,-1.3237892143984789
1495.0,-1.323323611607225
1496.0,-1.323557995314972
1497.0,-1.2764962686472245
1498.0,-0.9421080837087168
1499.0,-0.3966301047524783
1500.0,-0.07077364371654969
1501.0,-0.3024429540696393
1502.0,-0.7701715485723288
1503.0,-1.019306187630959
1504.0,-0.97023980503423
1505.0,-0.7366031588432962
1506.0,-0.36482491747022044
1507.0,-0.10724725143946172
1508.0,-0.17571206932079192
1509.0,-0.36789032618928436
1510.0,-0.5354858456430762
1511.0,-0.5412618294044289
1512.0,-0.35036003929014564
1513.0,-0.20347643717173206
1514.0,-0.07828273872785808
1515.0,0.03127588385245506
1516.0,0.039370919865100086
1517.0,0.017954813959163003
1518.0,0.025327838813267292
1519.0,0.024932906840168606
1520.0,0.0254473552043851
1521.0,0.02454230263555382
1522.0,0.023673089654193593
1523.0,0.022396612970417742
1524.0,0.021231896142040782
1525.0,0.021598886577095043
1526.0,0.044068145396226624
1527.0,0.1657146666489826
1528.0,0.4334335873129163
1529.0,0.8225846651824246
1530.0,1.3945170840084748
1531.0,2.040340970626187
1532.0,2.574699597256075
1533.0,2.922607657118911
1534.0,3.0465658962653923
1535.0,3.050136661338859
1536.0,3.0255570809823062
1537.0,3.0588585071207497
1538.0,3.0476724384884952
1539.0,2.8922894578533156
1540.0,2.6169866810247417
1541.0,2.299641873194485
1542.0,2.0002928011642265
1543.0,1.8819205895482398
1544.0,1.749166316826302
1545.0,1.6372659274465147
1546.0,1.4176233392890891
1547.0,1.0813734635698937
1548.0,0.8825019783016257
1549.0,0.9286774065488665
1550.0,0.8767294407716986
1551.0,0.7001254097510619
1552.0,0.5969553960686557
1553.0,0.3437428426351383
1554.0,0.08692256729791546
1555.0,0.03490873318619561
1556.0,0.17836693961465755
1557.0,0.26541295992659253
1558.0,0.24289424786417446
1559.0,0.06512690776847299
1560.0,-0.15246336512859834
1561.0,-0.8070192056183115
1562.0,-1.1728571617757901
1563.0,-1.315492382992499
1564.0,-1.3235928677897284
1565.0,-1.3235262009030777
1566.0,-1.323521489152742
1567.0,-1.3231674830799018
1568.0,-1.3235275403301348
1569.0,-1.322739583380912
1570.0,-1.323207461248881
1571.0,-1.2597386221734002
1572.0,-1.021294605153013
1573.0,-0.7041149158191643
1574.0,-0.4438734608118592
1575.0,-0.19758657160458865
1576.0,-0.025367950280098056
1577.0,0.02157266752037372
1578.0,0.019959059018438238
1579.0,0.039571759561970114
1580.0,0.15487336292908352
1581.0,0.4126770949870653
1582.0,0.8173818231228788
1583.0,1.4217476993631801
1584.0,2.121599684363567
1585.0,2.7828539956043197
1586.0,3.2438411738650093
1587.0,3.378054478144709
1588.0,3.4229382407827247
1589.0,3.3175828600679558
1590.0,2.9758809859749205
1591.0,2.573101728801169
1592.0,2.1597342435070424
1593.0,1.6564532406476116
1594.0,1.1970210023447034
1595.0,0.8344073651716449
1596.0,0.386284224356504
1597.0,-0.23731778929936534
1598.0,-0.9314721714327298
1599.0,-1.263383060942014
1600.0,-1.323052511219592
1601.0,-1.3228735471274893
1602.0,-1.3118802768506783
1603.0,-1.0815106964756511
1604.0,-0.6794627773175023
1605.0,-0.34725574739526543
1606.0,-0.0857216229923298
1607.0,0.028519510246634218
1608.0,0.024926888578728434
1609.0,0.0246542295615912
1610.0,0.025796977132574617
1611.0,0.026717922875839337
1612.0,0.02788275257140943
1613.0,0.026703235611594864
1614.0,0.025171002803653232
1615.0,0.022215466428488918
1616.0,0.02320679918279335
1617.0,0.023682828226644647
1618.0,0.02505201125776557
1619.0,0.02364363779503289
1620.0,0.022482819917477283
1621.0,0.024523493325474606
1622.0,0.03987254223801629
1623.0,0.16854897796594803
1624.0,0.45083635411682466
1625.0,0.8967326848894748
1626.0,1.5382769048142677
1627.0,2.2280763362207288
1628.0,2.9204677780879598
1629.0,3.511929809038461
1630.0,3.720396280308363
1631.0,3.7815690182524446
1632.0,3.842633188653796
1633.0,3.566973329398892
1634.0,3.14899879542325
1635.0,2.9196869595834305
1636.0,2.5150375343504328
1637.0,2.0648434090265635
1638.0,1.729935318247426
1639.0,1.260094958440333
1640.0,0.8513819543006512
1641.0,0.4451437706273322
1642.0,0.03651047434315537
1643.0,-0.04906197146188653
1644.0,-0.017586646292884697
1645.0,-0.1816299587551046
1646.0,-0.10949639244523982
1647.0,-0.06538137002910742
1648.0,-0.3280889889212481
1649.0,-0.2739640733488278
1650.0,-0.14664330089078212
1651.0,-0.2370933790199257
1652.0,-0.10100853970959388
1653.0,-0.0603121018228318
1654.0,-0.25795548273788327
1655.0,-0.07007392601935986
1656.0,0.013678322098363066
1657.0,0.004544811853631564
1658.0,-0.03016552971319613
1659.0,0.04914150323151324
1660.0,-0.14861744159702603
1661.0,-0.2713931984185395
1662.0,-0.3788704776213442
1663.0,-0.41143510599233285
1664.0,-0.6653406356570755
1665.0,-1.1465653353155654
1666.0,-1.323346766995673
1667.0,-1.3235667401428965
1668.0,-1.3230950838378108
1669.0,-1.3236167813479052
1670.0,-1.3229386179741163
1671.0,-1.3231767386656283
1672.0,-1.323159157899946
1673.0,-1.3236078487212266
1674.0,-1.320260458778889
1675.0,-1.1375636282366808
1676.0,-0.7457090245709701
1677.0,-0.37594052391375626
1678.0,-0.13614940629738714
1679.0,0.01414995348945842
1680.0,0.06024774607437363
1681.0,0.033777182315705985
1682.0,0.027804116954296368
1683.0,0.051375547514978054
1684.0,0.1329484773399152
1685.0,0.23766806410850777
1686.0,0.358467220774469
1687.0,0.5276679650976117
1688.0,0.681423787169265
1689.0,0.8667578705795813
1690.0,1.1345775478756976
1691.0,1.459207487340137
1692.0,1.788892835885916
1693.0,2.0561570294957465
1694.0,2.2238418224089775
1695.0,2.2518085048712697
1696.0,2.222768810666922
1697.0,2.195796035617039
1698.0,2.1844798677679846
1699.0,2.169692791534934
1700.0,2.1056933192631
1701.0,1.9555589324695268
1702.0,1.7706008287843238
1703.0,1.5920580589936069
1704.0,1.4488158208368553
1705.0,1.3759403349519888
1706.0,1.4124085783129372
1707.0,1.516673332535525
1708.0,1.568279846353792
1709.0,1.5517924631264302
1710.0,1.447704662595524
1711.0,1.2952489253258692
1712.0,1.1723434847363652
1713.0,1.1146576520642253
1714.0,1.035703268458786
1715.0,0.815182319791921
1716.0,0.3113557682596131
1717.0,-0.37436280205360006
1718.0,-0.9920700532014955
1719.0,-1.2903470563240245
1720.0,-1.3232841093892578
1721.0,-1.1793095831524552
1722.0,-0.7743772832418111
1723.0,-0.41630338620248747
1724.0,-0.14258242799805995
1725.0,0.008559280311874001
1726.0,0.04007887908644272
1727.0,0.02564966842164028
1728.0,0.022002415419356443
1729.0,0.02221034302071472
1730.0,0.022142417085054312
1731.0,0.023800625873820695
1732.0,0.024157610318416275
1733.0,0.022532714761323663
1734.0,0.021357670195506807
1735.0,0.025642825064501978
1736.0,0.022395539272550388
1737.0,0.021184719483081923
1738.0,0.04898617443744254
1739.0,0.21135424318080315
1740.0,0.49250814481553856
1741.0,0.8582409868807913
1742.0,1.2697466754198243
1743.0,1.6165285493622052
1744.0,1.7958985714041462
1745.0,1.7363260729547307
1746.0,1.5924235784308662
1747.0,1.498982513664557
1748.0,1.34996802343366
1749.0,1.2375464518767403
1750.0,1.1695421384359472
1751.0,1.0690034637607608
1752.0,0.9690185729006451
1753.0,0.9497603361645581
1754.0,1.0085925145996752
1755.0,1.060913454832399
1756.0,1.0727399466236225
1757.0,1.05858703433896
1758.0,1.0354497433445295
1759.0,1.0215991476496868
1760.0,1.100823518484153
1761.0,1.2630122859663593
1762.0,1.450662678068812
1763.0,1.616206406251901
1764.0,1.7863276576868072
1765.0,1.8620050289996357
1766.0,1.8021112146884168
1767.0,1.7151042377595056
1768.0,1.655049085234018
1769.0,1.582445783441513
1770.0,1.549908007126866
1771.0,1.5428322582868623
1772.0,1.5069447495519732
1773.0,1.4508652662800678
1774.0,1.5002045984456276
1775.0,1.704415311382953
1776.0,1.9648697383800986
1777.0,2.1374268470399844
1778.0,2.1847615489271845
1779.0,1.8560812369425652
1780.0,1.0246811505288966
1781.0,0.04747256044781353
1782.0,-0.8514404916627876
1783.0,-1.3231940300360885
1784.0,-1.3234324315292165
1785.0,-1.323327381204045
1786.0,-1.1758615024686268
1787.0,-0.8354114839097944
1788.0,-0.4716685626996187
1789.0,-0.19398741998813912
1790.0,-0.03746110808672006
1791.0,0.009804940936875563
1792.0,0.01351780043474419
1793.0,0.014221043905479142
1794.0,0.013557488791430292
1795.0,-0.0005709403059410485
1796.0,0.004273353012578019
1797.0,0.0009893540259490955
1798.0,0.007720929006062431
1799.0,0.006824331161629221
1800.0,0.005768888558506459
1801.0,0.005115267420123855
1802.0,0.010454112848708268
1803.0,0.01052488156099623
1804.0,0.008751184808838824
1805.0,0.012636773079261344
1806.0,0.010089922908858219
1807.0,0.008070820497632568
1808.0,0.007933361921750755
1809.0,0.008480317021526943
1810.0,0.0098850449579418
1811.0,0.012416321093130575
1812.0,0.012983543192741878
1813.0,0.014458028162559387
1814.0,0.09736478391111027
1815.0,0.3391232056095232
1816.0,0.4836046526817601
1817.0,0.6043581233775095
1818.0,0.830127600316431
1819.0,0.9434803617342066
1820.0,0.7123162870377496
1821.0,0.6279875411639099
1822.0,0.4375117785286788
1823.0,0.34304311848140817
1824.0,0.14570304911358536
1825.0,0.08824064465149639
1826.0,-0.04014258483768383
1827.0,-0.1900336192478818
1828.0,-0.5208498078787714
1829.0,-0.6928697183973991
1830.0,-0.7530784239968034
1831.0,-0.797233526592101
1832.0,-0.9204210012672841
1833.0,-1.1240027110813382
1834.0,-1.2838453485989276
1835.0,-1.323980890045433
1836.0,-1.3237116564576932
1837.0,-1.322989531019405
1838.0,-1.3235815642367188
1839.0,-1.3231711620905475
1840.0,-1.3230710695600751
1841.0,-1.3235979264755455
1842.0,-1.3231578213379165
1843.0,-1.3092766911379166
1844.0,-1.1118247539556643
1845.0,-0.7731855232701319
1846.0,-0.4583988721954672
1847.0,-0.2509227266741496
1848.0,-0.08103812296798922
1849.0,0.011824451833280594
1850.0,0.008836083486309858
1851.0,-0.0041630047638600174
1852.0,0.013016364887823012
1853.0,0.0016606324243979803
1854.0,-0.00917868157396401
1855.0,0.011167920200028445
1856.0,5.757340627258929e-05
1857.0,0.0066412659507837975
1858.0,0.01305118339616411
1859.0,-0.022294134142212367
1860.0,0.008877018756977391
1861.0,0.14106341450430712
1862.0,0.3591764280972358
1863.0,0.7551869164956196
1864.0,1.1423062130685842
1865.0,1.492202449091549
1866.0,1.6386674756209656
1867.0,1.6024260714888312
1868.0,1.4844537727378062
1869.0,1.5664361047592232
1870.0,1.6068689285378532
1871.0,1.7347265024729233
1872.0,2.001163305310789
1873.0,2.1391167536887408
1874.0,1.9658374437155122
1875.0,1.7856207307782217
1876.0,1.7089003391194777
1877.0,1.5908888248953241
1878.0,1.4185073949514215
1879.0,1.2392801362697639
1880.0,0.9509527226713869
1881.0,0.4324720806727521
1882.0,-0.15405548340298525
1883.0,-0.5969339746966146
1884.0,-0.9065766814562297
1885.0,-1.0806220576630934
1886.0,-0.9520715659477277
1887.0,-0.6957312397837346
1888.0,-0.4796769521575346
1889.0,-0.34373761215689036
1890.0,-0.20968493721411943
1891.0,-0.12699969055425123
1892.0,-0.06903024758804246
1893.0,0.13668374415755394
1894.0,0.41310390497691335
1895.0,0.6087814713915588
1896.0,0.856365060642041
1897.0,1.0522882108205283
1898.0,1.0232591410986265
1899.0,0.9558261126645113
1900.0,0.8655755380806246
1901.0,0.6769684053251995
1902.0,0.5554344085416159
1903.0,0.3732611349838882
1904.0,0.27710142693056755
1905.0,0.10474137270300204
1906.0,0.04492850815325517
1907.0,-0.16910252101777917
1908.0,-0.1624032392953992
1909.0,-0.5067677832273683
1910.0,-0.4734871115179279
1911.0,-0.7947384785478828
1912.0,-0.9030089853413655
1913.0,-1.2840930278516243
1914.0,-1.3232267695580908
1915.0,-1.323316758808306
1916.0,-1.323520834080492
1917.0,-1.323355716358029
1918.0,-1.3234287069494621
1919.0,-1.323158445184252
1920.0,-1.3236897227166515
1921.0,-1.3234945912666645
1922.0,-1.3233009062570933
1923.0,-1.276216098873206
1924.0,-1.0972072984677843
1925.0,-0.8043182130453298
1926.0,-0.5379815868231492
1927.0,-0.27295282732663945
1928.0,-0.10191973425470278
1929.0,0.042355989656605406
1930.0,0.4162144464209471
1931.0,0.8631107584688262
1932.0,1.1983810473616623
1933.0,1.4164738795828515
1934.0,1.4649512908704416
1935.0,1.338427248231852
1936.0,1.2000436751078305
1937.0,1.256411187738291
1938.0,1.4967778144393953
1939.0,1.6462366063494975
1940.0,1.5964446190760597
1941.0,1.3576624933153616
1942.0,1.036526216931751
1943.0,0.6092454883582891
1944.0,0.19542618459488648
1945.0,-0.06923488783672507
1946.0,-0.29550801571748636
1947.0,-0.5408340626040026
1948.0,-0.6067493841646222
1949.0,-0.617991791237003
1950.0,-0.623499468014056
1951.0,-0.6861237088351323
1952.0,-0.6607430131799862
1953.0,-0.624829987621885
1954.0,-0.5869661961923749
1955.0,-0.49733293405514345
1956.0,-0.3405082637508521
1957.0,-0.3162003868097229
1958.0,-0.2381077130484476
1959.0,-0.0493766248982059
1960.0,0.27226431757805447
1961.0,0.7357211871102225
1962.0,1.105219906353112
1963.0,1.3381215665819701
1964.0,1.2211132644338076
1965.0,1.059676503866047
1966.0,0.8643606267833885
1967.0,0.6466699318251635
1968.0,0.36632624400087155
1969.0,0.12363750035748938
1970.0,-0.10242094024256886
1971.0,-0.45738684000407814
1972.0,-0.783458328571236
1973.0,-0.8238250698984996
1974.0,-0.8308345599077714
1975.0,-0.9742417024039248
1976.0,-1.0011835728528393
1977.0,-0.8353105161043934
1978.0,-0.8285400251262659
1979.0,-0.7939227998270085
1980.0,-0.9779400992279303
1981.0,-0.8333423142966643
1982.0,-0.738917013129112
1983.0,-0.6230162770505607
1984.0,-0.46995496608441817
1985.0,-0.19875968808506042
1986.0,-0.24507664938571877
1987.0,-0.2531691308858074
1988.0,-0.2826421512248248
1989.0,-0.33956455631898436
1990.0,-0.37618951332405637
1991.0,-0.4587961947160321
1992.0,-0.5821247940001472
1993.0,-0.7651422893121252
1994.0,-0.9397729656203296
1995.0,-0.9641962365070826
1996.0,-0.9352855123955054
1997.0,-0.7363837584752952
1998.0,-0.21057990472867957
1999.0,0.4405936667346108
2000.0,0.9958317716122511
2001.0,1.4435797943740727
2002.0,1.7751046463014348
2003.0,1.9123775619069825
2004.0,1.931871766936369
2005.0,2.021662134335713
2006.0,2.151134791120877
2007.0,2.2289484307931264
2008.0,2.1909441659886886
2009.0,2.070032920683026
2010.0,1.9176374214888026
2011.0,1.7608237057928262
2012.0,1.6971395597284373
2013.0,1.758843665658956
2014.0,1.848778905636719
2015.0,1.8772216491445994
2016.0,1.8281375116611531
2017.0,1.6995221251637012
2018.0,1.4909324349665458
2019.0,1.1569376421044406
2020.0,0.8805624926593425
2021.0,0.6440642435966725
2022.0,0.3447789410308088
2023.0,0.2265402384356001
2024.0,0.34203708453384923
2025.0,0.5394683420326809
2026.0,0.8197753316767987
2027.0,1.1214391974888334
2028.0,1.3545302997545952
2029.0,1.507077598920253
2030.0,1.57098800674652
2031.0,1.5801787745836544
2032.0,1.6009906801104372
2033.0,1.6180234689755786
2034.0,1.520386686844942
2035.0,1.3400540383971504
2036.0,1.1712993797348787
2037.0,0.9681529657123625
2038.0,0.7158518347473247
2039.0,0.5494947439257336
2040.0,0.49814527800627845
2041.0,0.4814103121705315
2042.0,0.4350503937437499
2043.0,0.40418081234001174
2044.0,0.4170522232715948
2045.0,0.5222537724513584
2046.0,0.6639691881657115
2047.0,0.8283689810143565
2048.0,0.9516146152597618
2049.0,0.9786793033068432
2050.0,0.8920078890310977
2051.0,0.7790170135021989
2052.0,0.6819196305776223
2053.0,0.594743920995402
2054.0,0.4939884819583117
2055.0,0.37961670883320175
2056.0,0.3401371731598831
2057.0,0.36576421633598744
2058.0,0.43080859687128825
